ttr,mattr,hapax_ratio,adj_noun_ratio,verb_ratio,avg_sent_len,sent_len_std,avg_tree_depth,punct_.,"punct_,",punct_;,punct_:,punct_!,punct_?,punct_-,punct_—,"punct_""",punct_',punct_(,punct_),flesch_kincaid_grade,flesch_reading_ease,gunning_fog
0.7102803738317757,0.8644827586206898,0.7631578947368421,0.5,0.19047619047619047,12.923076923076923,8.982560355073845,3.6153846153846154,7.476635514018691,14.953271028037381,0.0,0.0,2.803738317757009,4.672897196261682,0.0,0.0,0.0,0.0,0.9345794392523363,0.9345794392523363,2.6503653355989805,93.38611724723876,4.63857264231096
0.6666666666666666,0.7926153846153846,0.6973684210526315,0.38095238095238093,0.18382352941176472,19.428571428571427,21.46663286429924,4.571428571428571,5.263157894736842,4.385964912280701,0.8771929824561403,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311228070175442,83.65526315789475,7.950877192982457
0.7414965986394558,0.8800000000000001,0.7981651376146789,0.43333333333333335,0.16939890710382513,16.636363636363637,12.751276066430139,4.818181818181818,6.122448979591836,6.122448979591836,0.0,0.0,1.3605442176870748,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.0,0.0,0.6802721088435374,0.6802721088435374,5.1538843537415,84.2940918367347,6.96843537414966
0.7121212121212122,0.818313253012048,0.8085106382978723,0.3125,0.18518518518518517,23.142857142857142,11.46956932095374,5.428571428571429,5.303030303030303,7.575757575757576,1.5151515151515151,0.0,0.7575757575757576,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,6.424891774891776,82.58590909090911,8.754978354978356
0.7155172413793104,0.8232835820895524,0.7590361445783133,0.20588235294117646,0.12582781456953643,25.166666666666668,10.49470766095411,5.833333333333333,6.0344827586206895,12.931034482758621,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.327586206896552,69.7927011494253,9.457471264367816
0.7538461538461538,0.872098765432099,0.7959183673469388,0.2894736842105263,0.12643678160919541,17.4,11.083320801997928,5.1,8.461538461538462,10.0,0.7692307692307693,0.0,1.5384615384615385,1.5384615384615385,0.7692307692307693,1.5384615384615385,0.0,0.0,0.7692307692307693,0.7692307692307693,6.736153846153851,64.57884615384617,8.615384615384617
0.6042780748663101,0.7997101449275363,0.7610619469026548,0.48148148148148145,0.20574162679425836,26.125,13.166600738231566,6.875,4.27807486631016,6.951871657754011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.175447860962567,70.91258355614974,11.061229946524065
0.6783625730994152,0.8385245901639345,0.7931034482758621,0.3157894736842105,0.18324607329842932,27.285714285714285,9.793792286287207,7.142857142857143,4.678362573099415,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.652682748538012,63.92884868421052,10.889181286549707
0.7094594594594594,0.8555555555555557,0.8095238095238095,0.21052631578947367,0.15204678362573099,24.428571428571427,21.39330431204481,6.0,3.3783783783783785,8.108108108108109,0.0,0.0,1.3513513513513513,0.0,0.6756756756756757,0.0,0.0,0.0,0.6756756756756757,0.6756756756756757,8.043552123552121,75.05202702702704,9.80849420849421
0.6804733727810651,0.8005000000000001,0.808695652173913,0.37142857142857144,0.15463917525773196,32.333333333333336,21.59989711909655,6.833333333333333,1.7751479289940828,10.650887573964498,0.591715976331361,0.0,0.591715976331361,0.0,0.0,0.591715976331361,0.0,0.0,0.0,0.0,16.24844674556213,53.821072485207125,17.610059171597634
0.6081081081081081,0.7616161616161615,0.7555555555555555,0.20833333333333334,0.15517241379310345,43.5,23.371991785040485,8.5,0.6756756756756757,7.4324324324324325,0.0,0.0,2.027027027027027,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,12.952162162162164,68.10297297297298,15.610810810810811
0.6256684491978609,0.7791304347826087,0.7863247863247863,0.6296296296296297,0.182648401826484,54.75,36.9754986443726,6.5,0.53475935828877,7.4866310160427805,0.0,0.0,3.2085561497326207,0.0,1.06951871657754,1.6042780748663104,0.0,0.0,0.53475935828877,0.53475935828877,9.7205500381971,72.95208556149734,12.183040488922842
0.6309523809523809,0.7756302521008406,0.7641509433962265,0.3125,0.24210526315789474,27.142857142857142,15.851350293348796,5.857142857142857,2.976190476190476,7.142857142857142,0.5952380952380952,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854523809523812,67.15714285714289,11.504761904761907
0.7788461538461539,0.8723636363636367,0.8395061728395061,0.45,0.17037037037037037,16.875,9.739577762921758,5.25,6.730769230769231,11.538461538461538,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,5.364615384615387,79.75538461538463,6.738461538461539
0.7087378640776699,0.811111111111111,0.7671232876712328,0.36363636363636365,0.1206896551724138,58.0,37.0,10.5,2.912621359223301,5.825242718446602,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.9708737864077669,0.9708737864077669,19.96101941747573,43.67900485436893,21.76504854368932
0.695364238410596,0.8603921568627448,0.780952380952381,0.20512820512820512,0.15979381443298968,17.636363636363637,11.064050937179198,4.818181818181818,7.9470198675496695,6.622516556291391,0.0,0.0,0.0,0.6622516556291391,1.9867549668874174,2.6490066225165565,0.0,0.0,0.0,0.0,5.728096026490068,76.40728752759382,7.4174392935982345
0.6538461538461539,0.7633644859813086,0.803921568627451,0.3333333333333333,0.13157894736842105,63.333333333333336,13.224556283251582,11.0,1.9230769230769231,10.897435897435898,1.282051282051282,0.0,0.0,0.0,1.282051282051282,2.564102564102564,0.0,0.0,0.0,0.0,20.574615384615388,40.17038461538462,22.08205128205128
